Book ID,Title,Author(s),Category,Price (ETB),Cover Image,Language,Publisher,Format,Page Count,Publication Year,ISBN,Original Filename,File Path,File Size
BK-09056,anarchical society,Unknown,Political Science & International Relations Corner,,BK-09056.webp,en,,PDF,185.0,2010.0,,anarchical society.pdf,anarchical society.pdf,30.92 MB
BK-09057,Decentralising Policy Responsibility and Political Authority in Germany,Carolyn Rowe · Ed Turner,Political Science & International Relations Corner,,BK-09057.webp,en,,PDF,253.0,2023.0,,"New_Perspectives_in_German_Political_Studies_Carolyn_Rowe,_Ed_Turner.pdf","New_Perspectives_in_German_Political_Studies_Carolyn_Rowe,_Ed_Turner.pdf",3.35 MB
BK-09058,Tariq Mukhimer auth Hamas Rule in Gaza Human Rights under Constraint,Unknown,Political Science & International Relations Corner,,BK-09058.webp,en,,PDF,167.0,2016.0,,Tariq_Mukhimer_auth_Hamas_Rule_in_Gaza_Human_Rights_under_Constraint.pdf,Tariq_Mukhimer_auth_Hamas_Rule_in_Gaza_Human_Rights_under_Constraint.pdf,1.04 MB
BK-09059,Dangerous Nation (2006),Robert Kagan,Political Science & International Relations Corner,,BK-09059.webp,en,,PDF,547.0,2007.0,,Robert_Kagan_Dangerous_Nation__America's.pdf,Robert_Kagan_Dangerous_Nation__America's.pdf,8.47 MB
BK-09060,Turkish Intelligence and the Cold War,"Bezci, Egemen;",Political Science & International Relations Corner,,BK-09060.webp,en,,PDF,305.0,2019.0,,Egemen_Bezci_Turkish_Intelligence_and_the_Cold_War_The_Turkish_Secret.pdf,Egemen_Bezci_Turkish_Intelligence_and_the_Cold_War_The_Turkish_Secret.pdf,3.47 MB
BK-09061,Cambridge Middle East Library Miriam R Lowi Water and Power The,Unknown,Political Science & International Relations Corner,,BK-09061.webp,en,,PDF,322.0,2010.0,,Cambridge_Middle_East_Library_Miriam_R_Lowi_Water_and_Power_The.pdf,Cambridge_Middle_East_Library_Miriam_R_Lowi_Water_and_Power_The.pdf,11.99 MB
BK-09062,Terrorism_01_p,Unknown,Political Science & International Relations Corner,,BK-09062.webp,en,,PDF,297.0,2007.0,,International_Library_of_War_Studies_Adrian_Guelke_Terrorism_and.pdf,International_Library_of_War_Studies_Adrian_Guelke_Terrorism_and.pdf,1.89 MB
BK-09063,Global and Regional Strategies in the Middle East: In Pursuit of Hegemony,Leila Nicolas,Political Science & International Relations Corner,,BK-09063.webp,en,,PDF,263.0,2024.0,,Routledge_Advances_in_International_Relations_and_Global_Politics (6).pdf,Routledge_Advances_in_International_Relations_and_Global_Politics (6).pdf,9.20 MB
BK-09064,Tim Marshall Prisoners of Geography Elliott & Thompson 2016,Unknown,Political Science & International Relations Corner,,BK-09064.webp,en,,PDF,226.0,,,Tim_Marshall_Prisoners_of_Geography_Elliott_&_Thompson_2016.pdf,Tim_Marshall_Prisoners_of_Geography_Elliott_&_Thompson_2016.pdf,4.00 MB
BK-09065,The Routledge Handbook on the Middle East Economy,Hassan Hakimian,Political Science & International Relations Corner,,BK-09065.webp,en,,PDF,405.0,2021.0,,Hassan_Hakimian_The_Routledge_Handbook_on_the_Middle_East_Economy.pdf,Hassan_Hakimian_The_Routledge_Handbook_on_the_Middle_East_Economy.pdf,16.45 MB
BK-09066,Brexit and British Politics,"Geoffrey Evans,Anand Menon",Political Science & International Relations Corner,,BK-09066.webp,eng,"John Wiley & Sons, Inc.",EPUB,,2017.0,9781509523894.0,"Geoffrey_Evans,_Anand_Menon_Brexit_and_British_Politics_Polity_Press.epub","Geoffrey_Evans,_Anand_Menon_Brexit_and_British_Politics_Polity_Press.epub",0.64 MB
BK-09067,449318_1_En_Print.indd,0009172,Political Science & International Relations Corner,,BK-09067.webp,en,,PDF,248.0,2020.0,,Palgrave_Macmillan_Series_in_Global_Public_Diplomacy_Nicholas_J.pdf,Palgrave_Macmillan_Series_in_Global_Public_Diplomacy_Nicholas_J.pdf,2.32 MB
BK-09068,The Making of the Modern Muslim State,Malika Zeghal;,Political Science & International Relations Corner,,BK-09068.webp,en,,PDF,425.0,2023.0,,Malika_Zeghal_The_Making_of_the_Modern_Muslim_State_Islam_and_Governance.pdf,Malika_Zeghal_The_Making_of_the_Modern_Muslim_State_Islam_and_Governance.pdf,7.43 MB
BK-09069,Asymmetric Neighbors and International Relations; Living in the Shadow of Elephants,Ian Roberge,Political Science & International Relations Corner,,BK-09069.webp,en,,PDF,257.0,2023.0,,Routledge_Advances_in_International_Relations_and_Global_Politics (3).pdf,Routledge_Advances_in_International_Relations_and_Global_Politics (3).pdf,5.51 MB
BK-09070,Hand-Off,Stephen J. Hadley,Political Science & International Relations Corner,,BK-09070.webp,en-US,Brookings Institution Press,EPUB,,,9780815739784.0,Stephen_J_Hadley_Hand_Off_The_Foreign_Policy_George_W_Bush_Passed.epub,Stephen_J_Hadley_Hand_Off_The_Foreign_Policy_George_W_Bush_Passed.epub,2.64 MB
BK-09071,"European Yearbook of International Economic Law, 16 Teoman M Hagemeyer",Unknown,Political Science & International Relations Corner,,BK-09071.webp,en,,PDF,418.0,2021.0,,"European_Yearbook_of_International_Economic_Law,_16_Teoman_M_Hagemeyer.pdf","European_Yearbook_of_International_Economic_Law,_16_Teoman_M_Hagemeyer.pdf",7.18 MB
BK-09072,Michael E O'Hanlon The Science of,Unknown,Political Science & International Relations Corner,,BK-09072.webp,en,,PDF,278.0,2010.0,,Michael_E_O'Hanlon_The_Science_of.pdf,Michael_E_O'Hanlon_The_Science_of.pdf,5.39 MB
BK-09073,TERRORISM: COMMENTARY ON SECURITY DOCUMENTS VOLUME 141,Douglas Lovelace Jr.,Political Science & International Relations Corner,,BK-09073.webp,en,,PDF,393.0,2017.0,,Douglas_Lovelace_TERRORISM_COMMENTARY_ON_SECURITY_DOCUMENTS_VOLUME.pdf,Douglas_Lovelace_TERRORISM_COMMENTARY_ON_SECURITY_DOCUMENTS_VOLUME.pdf,6.54 MB
BK-09074,Human Security in Disease and Disaster,Natasha Lindstaedt,Political Science & International Relations Corner,,BK-09074.webp,en,,PDF,389.0,2021.0,,Natasha_Lindstaedt_Human_Security_in_Disease_and_Disaster_Routledge.pdf,Natasha_Lindstaedt_Human_Security_in_Disease_and_Disaster_Routledge.pdf,3.49 MB
BK-09075,Marxism and the Origins of International Relations,José Ricardo Villanueva Lira,Political Science & International Relations Corner,,BK-09075.webp,en,Springer International Publishing,EPUB,,,9783030796686.0,The_Palgrave_Macmillan_History_of_International_Thought_José_Ricardo.epub,The_Palgrave_Macmillan_History_of_International_Thought_José_Ricardo.epub,0.45 MB
BK-09076,Re-engaging the Middle East,Dafna H. Rand,Political Science & International Relations Corner,,BK-09076.webp,en,,PDF,332.0,2020.0,,Dafna_H_Rand_Re_engaging_the_Middle_East_A_New_Vision_for_U_S_Policy.pdf,Dafna_H_Rand_Re_engaging_the_Middle_East_A_New_Vision_for_U_S_Policy.pdf,1.74 MB
BK-09077,"Travels to Tana and Persia, by Josafa Barbaro and Ambrogio Contarini","William Thomas, S.A. Roy, Lord Stanley of Alderley",Political Science & International Relations Corner,,BK-09077.webp,en,Taylor & Francis,EPUB,,2017.0,9781317006367.0,"Hakluyt_Society,_First_Series_49a_William_Thomas_transl_,_S_A_Roy.epub","Hakluyt_Society,_First_Series_49a_William_Thomas_transl_,_S_A_Roy.epub",0.44 MB
BK-09078,333656_Print.indd,0009172,Political Science & International Relations Corner,,BK-09078.webp,en,,PDF,192.0,2017.0,,Research_Series_on_the_Chinese_Dream_and_China’s_Development_Path (11).pdf,Research_Series_on_the_Chinese_Dream_and_China’s_Development_Path (11).pdf,2.04 MB
BK-09079,"Future's Back : Nuclear Rivalry, Deterrence Theory and Crisis Stability after the Cold War","Harvey, F.(Author)",Political Science & International Relations Corner,,BK-09079.webp,en,,PDF,209.0,2006.0,,"Frank_P_Harvey_The_Future's_Back_Nuclear_Rivalry,_Deterrence_Theory.pdf","Frank_P_Harvey_The_Future's_Back_Nuclear_Rivalry,_Deterrence_Theory.pdf",11.58 MB
BK-09080,Palgrave Studies of Internationalization in Emerging Markets Wenxian,Unknown,Political Science & International Relations Corner,,BK-09080.webp,en,,PDF,367.0,2018.0,,Palgrave_Studies_of_Internationalization_in_Emerging_Markets_Wenxian.pdf,Palgrave_Studies_of_Internationalization_in_Emerging_Markets_Wenxian.pdf,4.57 MB
BK-09081,Russian Information Warfare,"Lilly, Bilyana;",Political Science & International Relations Corner,,BK-09081.webp,en,,PDF,312.0,2022.0,,Bilyana_Lilly_Russian_Information_Warfare_Assault_on_Democracies.pdf,Bilyana_Lilly_Russian_Information_Warfare_Assault_on_Democracies.pdf,10.36 MB
BK-09082,Arabian Sands,Wilfred Thesiger,Political Science & International Relations Corner,,BK-09082.webp,en,"Penguin USA, Inc.",EPUB,,,9781101160664.0,"Penguin_classics_Thesiger,_Wilfred_Arabian_Sands_Penguin_USA,_Inc.epub","Penguin_classics_Thesiger,_Wilfred_Arabian_Sands_Penguin_USA,_Inc.epub",4.28 MB
BK-09083,Teach for Arabia,"Vora, Neha;",Political Science & International Relations Corner,,BK-09083.webp,en,,PDF,233.0,2018.0,,"Neha_Vora_Teach_for_Arabia_American_Universities,_Liberalism,_and.pdf","Neha_Vora_Teach_for_Arabia_American_Universities,_Liberalism,_and.pdf",2.29 MB
BK-09084,"Man, the State, and War","Waltz, Kenneth Neal",Political Science & International Relations Corner,,BK-09084.webp,en,,PDF,289.0,2011.0,,"Kenneth_N_Waltz_Man,_the_State,.pdf","Kenneth_N_Waltz_Man,_the_State,.pdf",7.01 MB
BK-09085,The Foreign Policy of the Russian Federation,Unknown,Political Science & International Relations Corner,,BK-09085.webp,en,,PDF,164.0,2024.0,,Olga_R_Chiriac_The_Foreign_Policy_of_the_Russian_Federation_Implications.pdf,Olga_R_Chiriac_The_Foreign_Policy_of_the_Russian_Federation_Implications.pdf,2.99 MB
BK-09086,"Williamson Murray, Kevin M Woods The Iran–Iraq War A Military and",Unknown,Political Science & International Relations Corner,,BK-09086.webp,en,,PDF,409.0,,,"Williamson_Murray,_Kevin_M_Woods_The_Iran–Iraq_War_A_Military_and.pdf","Williamson_Murray,_Kevin_M_Woods_The_Iran–Iraq_War_A_Military_and.pdf",4.65 MB
BK-09087,The Geopolitics of Religious Soft Power,Peter Mandaville;,Political Science & International Relations Corner,,BK-09087.webp,en,,PDF,337.0,2023.0,,Peter_Mandaville_editor_The_Geopolitics_of_Religious_Soft_Power.pdf,Peter_Mandaville_editor_The_Geopolitics_of_Religious_Soft_Power.pdf,18.10 MB
BK-09088,David Cowan The Coming Economic Implosion of Saudi Arabia Springer,Unknown,Political Science & International Relations Corner,,BK-09088.webp,en,,PDF,314.0,2018.0,,David_Cowan_The_Coming_Economic_Implosion_of_Saudi_Arabia_Springer.pdf,David_Cowan_The_Coming_Economic_Implosion_of_Saudi_Arabia_Springer.pdf,3.11 MB
BK-09089,Empire: The Rise and Demise of the British World Order and the Lessons for Global Power,Niall Ferguson,Political Science & International Relations Corner,,BK-09089.webp,en,Basic Books,EPUB,,,9780465013104.0,Niall_Ferguson_Empire_The_Rise_and_Demise_of_the_British_World_Order.epub,Niall_Ferguson_Empire_The_Rise_and_Demise_of_the_British_World_Order.epub,2.17 MB
BK-09090,Aaron Forsberg America and the Japanese Miracle The Cold War Context,Unknown,Political Science & International Relations Corner,,BK-09090.webp,en,,PDF,353.0,2010.0,,Aaron_Forsberg_America_and_the_Japanese_Miracle_The_Cold_War_Context.pdf,Aaron_Forsberg_America_and_the_Japanese_Miracle_The_Cold_War_Context.pdf,0.81 MB
BK-09091,"Appeasement : Chamberlain, Hitler, Churchill and the Road to War (9780451499868)","Bouverie, Tim",Political Science & International Relations Corner,,BK-09091.webp,en-US,Random House Digital,EPUB,,2019.0,9780451499868.0,"Bouverie,_Tim_Chamberlain,_Neville_Churchill,_Winston_Hitler,_Adolf.epub","Bouverie,_Tim_Chamberlain,_Neville_Churchill,_Winston_Hitler,_Adolf.epub",37.93 MB
BK-09092,Elena Andreeva Russian Central Asia in the Works of Nikolai Karazin,Unknown,Political Science & International Relations Corner,,BK-09092.webp,en,,PDF,374.0,2021.0,,Elena_Andreeva_Russian_Central_Asia_in_the_Works_of_Nikolai_Karazin.pdf,Elena_Andreeva_Russian_Central_Asia_in_the_Works_of_Nikolai_Karazin.pdf,7.81 MB
BK-09093,Hard Diplomacy and Soft Coercion: Russia's Influence Abroad,James Sherr,Political Science & International Relations Corner,,BK-09093.webp,en,Brookings Institution Press,EPUB,,2012.0,9781862032989.0,James_Sherr_Hard_Diplomacy_and_Soft_Coercion_Russia's_Influence.epub,James_Sherr_Hard_Diplomacy_and_Soft_Coercion_Russia's_Influence.epub,0.27 MB
BK-09094,Robert Kagan Of Paradise and Power America and Europe in the New,Unknown,Political Science & International Relations Corner,,BK-09094.webp,en,,PDF,162.0,2010.0,,Robert_Kagan_Of_Paradise_and_Power_America_and_Europe_in_the_New.pdf,Robert_Kagan_Of_Paradise_and_Power_America_and_Europe_in_the_New.pdf,1.70 MB
BK-09095,Cyber Sovereignty,Lev Topor,Political Science & International Relations Corner,,BK-09095.webp,en,Springer Nature Switzerland,EPUB,,,9783031581991.0,"Lev_Topor_Cyber_Sovereignty_International_Security,_Mass_Communication.epub","Lev_Topor_Cyber_Sovereignty_International_Security,_Mass_Communication.epub",13.96 MB
BK-09096,Competition and Free Trade,"Salin, Pascal",Political Science & International Relations Corner,,BK-09096.webp,en,,PDF,158.0,2018.0,,Routledge_Foundations_of_the_Market_Economy_35_Pascal_Salin_Competition.pdf,Routledge_Foundations_of_the_Market_Economy_35_Pascal_Salin_Competition.pdf,1.42 MB
BK-09097,Idealism and Realism in International Relations: Beyond the Discipline,Robert M.A.Crawford,Political Science & International Relations Corner,,BK-09097.webp,en,,PDF,213.0,2005.0,,Robert_M__A__Crawford_Idealism_a.pdf,Robert_M__A__Crawford_Idealism_a.pdf,1.15 MB
BK-09098,Polycentric Monarchies,"Cardim, Pedro;Herzog, Tamar;Ibanez, Jose Javier Ruiz;Sabatini, Gaetano;",Political Science & International Relations Corner,,BK-09098.webp,en,,PDF,254.0,2012.0,,Pedro_Cardim_Tamar_Herzog_José_Javier_Ruiz_Ibáñez_Polycentric_Monarchies.pdf,Pedro_Cardim_Tamar_Herzog_José_Javier_Ruiz_Ibáñez_Polycentric_Monarchies.pdf,1.84 MB
BK-09099,Steve A Yetiv Katerina Oskarsson Challenged Hegemony The United,Unknown,Political Science & International Relations Corner,,BK-09099.webp,en,,PDF,164.0,,,Steve_A_Yetiv_Katerina_Oskarsson_Challenged_Hegemony_The_United.pdf,Steve_A_Yetiv_Katerina_Oskarsson_Challenged_Hegemony_The_United.pdf,4.37 MB
BK-09100,Stateless in the Gulf,"Beaugrand, Claire",Political Science & International Relations Corner,,BK-09100.webp,en,,PDF,334.0,2017.0,,Library_of_Modern_Middle_East_Studies_143_Claire_Beaugrand_Stateless.pdf,Library_of_Modern_Middle_East_Studies_143_Claire_Beaugrand_Stateless.pdf,4.34 MB
BK-09101,"Aircraft of the Israeli Air Ra’anan Weiss, Alon Koren Lockheed Martin",Unknown,Political Science & International Relations Corner,,BK-09101.webp,en,,PDF,98.0,2012.0,,"Aircraft_of_the_Israeli_Air_Ra’anan_Weiss,_Alon_Koren_Lockheed_Martin.pdf","Aircraft_of_the_Israeli_Air_Ra’anan_Weiss,_Alon_Koren_Lockheed_Martin.pdf",53.88 MB
BK-09102,How Sanctions Work: Lessons from South Africa,Neta C. Crawford and Audie Klotz,Political Science & International Relations Corner,,BK-09102.webp,en,,PDF,309.0,2008.0,,"Neta_Crawford,_Audie_Klotz_How_Sanctions_Work_South_Africa_in_Comparative.pdf","Neta_Crawford,_Audie_Klotz_How_Sanctions_Work_South_Africa_in_Comparative.pdf",1.00 MB
BK-09103,The Military Balance 2022,The International Institute for Strategic Studies (IISS);,Political Science & International Relations Corner,,BK-09103.webp,en,,PDF,529.0,2022.0,,THE_INTERNATIONAL_INSTITUTE_FOR_STRATEGIC_STUDIES_IISS_the_MILITARY (1).pdf,THE_INTERNATIONAL_INSTITUTE_FOR_STRATEGIC_STUDIES_IISS_the_MILITARY (1).pdf,33.35 MB
BK-09104,Age of Revolutions: Progress and Backlash from 1600 to the Present,Fareed Zakaria,Political Science & International Relations Corner,,BK-09104.webp,en,,EPUB,,101.0,,Fareed_Zakaria_Age_of_Revolutions_Progress_and_Backlash_from_1600.epub,Fareed_Zakaria_Age_of_Revolutions_Progress_and_Backlash_from_1600.epub,8.32 MB
BK-09105,ISTANBUL,"Freely, John",Political Science & International Relations Corner,,BK-09105.webp,zh-CN,ePenguin,EPUB,,1998.0,,John_Freely_Istanbul_The_Imperial_City_Penguin_Non_Classics_1998.epub,John_Freely_Istanbul_The_Imperial_City_Penguin_Non_Classics_1998.epub,4.56 MB
BK-09106,The Routledge Handbook of Religion and Security,Unknown,Political Science & International Relations Corner,,BK-09106.webp,en,,PDF,291.0,2019.0,,"Routledge_Handbooks_Chris_Seiple,_Dennis_R_Hoover_and_Pauletta_Otis.pdf","Routledge_Handbooks_Chris_Seiple,_Dennis_R_Hoover_and_Pauletta_Otis.pdf",2.21 MB
BK-09107,"A world restored; Metternich, Castlereagh and the problems of peace, 1812-22.","Kissinger, Henry, 1923-",Political Science & International Relations Corner,,BK-09107.webp,en,,PDF,381.0,2016.0,,"Henry_A_Kissinger_A_World_Restored_Metternich,_Castlereagh_and_the.pdf","Henry_A_Kissinger_A_World_Restored_Metternich,_Castlereagh_and_the.pdf",42.85 MB
BK-09108,"Sick Economies : Drama, Mercantilism, and Disease in Shakespeare's England",Jonathan Gil Harris,Political Science & International Relations Corner,,BK-09108.webp,en,,PDF,272.0,2013.0,,"Jonathan_Gil_Harris_Sick_Economies_Drama,_Mercantilism,_and_Disease.pdf","Jonathan_Gil_Harris_Sick_Economies_Drama,_Mercantilism,_and_Disease.pdf",17.80 MB
BK-09109,Realism and International Relations,Jack Donnelly,Political Science & International Relations Corner,,BK-09109.webp,en,,PDF,241.0,2004.0,,Realism_and_International_Relati.pdf,Realism_and_International_Relati.pdf,0.94 MB
BK-09110,The U.S. Intelligence Community,Jeffrey T Richelson,Political Science & International Relations Corner,,BK-09110.webp,en,Westview Press,EPUB,,2015.0,9780813349190.0,Jeffrey_T_Richelson_The_U_S_Intelligence_Community_Westview_Press.epub,Jeffrey_T_Richelson_The_U_S_Intelligence_Community_Westview_Press.epub,12.29 MB
BK-09111,Digital Habitus; A Critique of the Imaginaries of Artificial Intelligence,Alberto Romele,Political Science & International Relations Corner,,BK-09111.webp,en,,PDF,185.0,2023.0,,Routledge_Studies_in_Contemporary_Philosophy_Alberto_Romele_Digital.pdf,Routledge_Studies_in_Contemporary_Philosophy_Alberto_Romele_Digital.pdf,8.31 MB
BK-09112,Intelligence Matters,Senator Bob Graham,Political Science & International Relations Corner,,BK-09112.webp,en,Random House Group,EPUB,,,9781588364524.0,"Nussbaum,_Jeff_Graham,_Bob_Intelligence_matters_the_CIA,_the_FBI.epub","Nussbaum,_Jeff_Graham,_Bob_Intelligence_matters_the_CIA,_the_FBI.epub",0.50 MB
BK-09113,"Charles Harvie, Hyun Hoon Lee auth Korea’s Economic Miracle Fading",Unknown,Political Science & International Relations Corner,,BK-09113.webp,en,,PDF,252.0,2015.0,,"Charles_Harvie,_Hyun_Hoon_Lee_auth_Korea’s_Economic_Miracle_Fading.pdf","Charles_Harvie,_Hyun_Hoon_Lee_auth_Korea’s_Economic_Miracle_Fading.pdf",0.93 MB
BK-09114,Biological Weapons: From the Invention of State-Sponsored Programs to Contemporary Bioterrorism,Jeanne Guillemin,Political Science & International Relations Corner,,BK-09114.webp,en,,PDF,273.0,,,Jeanne_Guillemin_Biological_Weapons_From_the_Invention_of_State.pdf,Jeanne_Guillemin_Biological_Weapons_From_the_Invention_of_State.pdf,15.34 MB
BK-09115,"Power, National Security, and Transformational Global Events","Johnson, Thomas A.",Political Science & International Relations Corner,,BK-09115.webp,en,,PDF,385.0,2012.0,,"Thomas_A_Johnson_Power,_national_security,_and_transformational.pdf","Thomas_A_Johnson_Power,_national_security,_and_transformational.pdf",3.79 MB
BK-09116,STEPHEN McGLINCHEY International,Unknown,Political Science & International Relations Corner,,BK-09116.webp,en,,PDF,238.0,2016.0,,STEPHEN_McGLINCHEY_International.pdf,STEPHEN_McGLINCHEY_International.pdf,1.31 MB
